Geo,Group,Date,Year,Population,Tested,Pct_Tested,EBLL,Pct_EBLL,CEBLL,Pct_CEBLL,VEBLL,Pct_VEBLL,Ven_5_9,Pct_Ven_5_9,Ven_10_14,Pct_Ven_10_14,Ven_15_19,Pct_Ven_15_19,Ven_20_39,Pct_Ven_20_39,Ven_GTE_40,Pct_Ven_GTE_40
48343,Children < 6,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48343,Children < 6,2019,2019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48343,Children < 6,2020,2020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48344,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48344,Children < 6,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children 1-2,2010,2010,,141,,,,,,,,,,0,0,0,0,0,0,0,0
48346,Children 1-2,2011,2011,,141,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children 1-2,2012,2012,,130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children 1-2,2013,2013,,119,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children 1-2,2014,2014,,118,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children 1-2,2015,2015,,105,,,,,,,,0,0,0,0,,,0,0,0,0
48346,Children 1-2,2016,2016,,138,,,,0,0,,,,,0,0,0,0,0,0,0,0
48346,Children 1-2,2017,2017,,120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children 1-2,2019,2019,,134,,,,0,0,,,,,0,0,0,0,0,0,0,0
48346,Children 1-2,2020,2020,,111,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children < 6,2010,2010,,293,,,,,,,,,,0,0,0,0,0,0,0,0
48346,Children < 6,2011,2011,1763,271,0.154,,,,,,,0,0,0,0,,,0,0,0,0
48346,Children < 6,2012,2012,1656,252,0.152,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children < 6,2013,2013,1438,224,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children < 6,2014,2014,1440,235,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children < 6,2015,2015,1425,191,0.134,,,,,,,0,0,0,0,,,0,0,0,0
48346,Children < 6,2016,2016,1401,247,0.176,,,0,0,,,,,0,0,0,0,0,0,0,0
48346,Children < 6,2017,2017,1287,238,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48346,Children < 6,2018,2018,1287,288,0.224,,,,,,,,,0,0,0,0,0,0,0,0
48346,Children < 6,2019,2019,1474,255,0.173,,,,,,,,,0,0,0,0,0,0,0,0
48346,Children < 6,2020,2020,,194,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Children 1-2,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Children < 6,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Children < 6,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,Children < 6,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2010,2010,,126,,,,0,0,,,0,0,,,0,0,0,0,0,0
48348,Children 1-2,2011,2011,,120,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2012,2012,,116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2013,2013,,105,,,,0,0,,,,,0,0,0,0,0,0,0,0
48348,Children 1-2,2014,2014,,125,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2015,2015,,118,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2016,2016,,136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2017,2017,,140,,,,0,0,,,,,0,0,0,0,0,0,0,0
48348,Children 1-2,2018,2018,,160,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2019,2019,,166,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children 1-2,2020,2020,,107,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2010,2010,,262,,,,0,0,,,,,,,0,0,0,0,0,0
48348,Children < 6,2011,2011,1792,236,0.132,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2012,2012,1624,246,0.151,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2013,2013,1565,226,0.144,,,0,0,,,,,0,0,0,0,0,0,0,0
48348,Children < 6,2014,2014,1469,233,0.159,,,,,,,,,0,0,0,0,0,0,0,0
48348,Children < 6,2015,2015,1381,255,0.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2016,2016,1562,287,0.184,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2017,2017,1694,276,0.163,,,0,0,,,,,0,0,0,0,0,0,0,0
48348,Children < 6,2018,2018,1694,309,0.182,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2019,2019,1756,297,0.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48348,Children < 6,2020,2020,,188,,,,0,0,,,,,0,0,0,0,0,0,0,0
48349,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48349,Children < 6,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2010,2010,,38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2011,2011,,38,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2012,2012,,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2013,2013,,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2014,2014,,40,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2015,2015,,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2016,2016,,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2017,2017,,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2018,2018,,47,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2019,2019,,40,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children 1-2,2020,2020,,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2010,2010,,69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2011,2011,264,73,0.277,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2012,2012,268,67,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2013,2013,425,67,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2014,2014,512,76,0.148,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2015,2015,541,63,0.116,,,0,0,,,,,0,0,0,0,0,0,0,0
48350,Children < 6,2016,2016,550,75,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2017,2017,631,79,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2018,2018,631,83,0.132,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2019,2019,477,93,0.195,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48350,Children < 6,2020,2020,,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48351,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2010,2010,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2011,2011,,17,,,,0,0,,,,,0,0,0,0,0,0,0,0
48353,Children 1-2,2012,2012,,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2013,2013,,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2014,2014,,18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2015,2015,,21,,,,0,0,,,,,0,0,0,0,0,0,0,0
48353,Children 1-2,2016,2016,,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2017,2017,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2018,2018,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2019,2019,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children 1-2,2020,2020,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2010,2010,,34,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2011,2011,457,28,0.061,,,0,0,,,,,0,0,0,0,0,0,0,0
48353,Children < 6,2012,2012,422,31,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2013,2013,534,41,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2014,2014,491,26,0.053,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2015,2015,411,36,0.088,,,0,0,,,,,0,0,0,0,0,0,0,0
48353,Children < 6,2016,2016,310,37,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2017,2017,330,36,0.109,,,0,0,,,,,0,0,0,0,0,0,0,0
48353,Children < 6,2018,2018,330,32,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48532,Children < 6,2020,2020,,210,,,,0,0,,,,,,,0,0,0,0,0,0
48353,Children < 6,2019,2019,298,37,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48353,Children < 6,2020,2020,,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48355,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48355,Children 1-2,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48355,Children < 6,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48355,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2010,2010,,31,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2011,2011,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2012,2012,,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2013,2013,,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2014,2014,,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2015,2015,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2016,2016,,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2017,2017,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2018,2018,,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2019,2019,,36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children 1-2,2020,2020,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2010,2010,,57,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2011,2011,537,40,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2012,2012,551,43,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2013,2013,536,55,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2014,2014,511,51,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2015,2015,443,47,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2016,2016,503,49,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2017,2017,488,52,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2018,2018,488,59,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2019,2019,495,75,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48356,Children < 6,2020,2020,,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2010,2010,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2011,2011,,30,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2012,2012,,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2013,2013,,33,,,,0,0,,,,,0,0,0,0,0,0,0,0
48357,Children 1-2,2014,2014,,26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2015,2015,,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2016,2016,,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2017,2017,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2018,2018,,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2019,2019,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children 1-2,2020,2020,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2010,2010,,52,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2011,2011,577,59,0.102,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2012,2012,582,57,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2013,2013,614,56,0.091,,,0,0,,,,,0,0,0,0,0,0,0,0
48357,Children < 6,2014,2014,622,56,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2015,2015,599,41,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2016,2016,589,57,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2017,2017,485,58,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2018,2018,485,79,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2019,2019,456,59,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,Children < 6,2020,2020,,48,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48616,Children 1-2,2014,2014,,72,,,,,,,,0,0,0,0,0,0,,,0,0
48359,Children 1-2,2010,2010,,68,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2011,2011,,71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2012,2012,,49,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2013,2013,,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2014,2014,,48,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2015,2015,,77,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2016,2016,,62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2017,2017,,75,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2018,2018,,73,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2019,2019,,76,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children 1-2,2020,2020,,83,,,,,,,,0,0,,,0,0,0,0,0,0
48359,Children < 6,2010,2010,,138,,6,0.043,,,,,,,0,0,0,0,0,0,0,0
48359,Children < 6,2011,2011,658,119,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2012,2012,706,98,0.139,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2013,2013,648,97,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2014,2014,667,98,0.147,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2015,2015,622,121,0.195,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2016,2016,660,104,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2017,2017,711,113,0.159,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2018,2018,711,142,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2019,2019,731,151,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,Children < 6,2020,2020,,114,,,,,,,,0,0,,,0,0,0,0,0,0
48360,Children 1-2,2010,2010,,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2011,2011,,41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2012,2012,,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2013,2013,,40,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2014,2014,,50,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2015,2015,,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2016,2016,,57,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2017,2017,,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2018,2018,,64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2019,2019,,89,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children 1-2,2020,2020,,74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2010,2010,,103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2011,2011,1000,97,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2012,2012,947,77,0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2013,2013,831,86,0.103,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2014,2014,839,95,0.113,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2015,2015,852,84,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2016,2016,850,114,0.134,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2017,2017,760,116,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2018,2018,760,99,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2019,2019,865,154,0.178,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48360,Children < 6,2020,2020,,124,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children 1-2,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children 1-2,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children 1-2,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children < 6,2013,2013,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children < 6,2015,2015,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children < 6,2017,2017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,Children < 6,2018,2018,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2011,2011,,92,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2012,2012,,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2013,2013,,65,,,,0,0,,,,,0,0,0,0,0,0,0,0
48362,Children 1-2,2014,2014,,65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2015,2015,,75,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2016,2016,,76,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2017,2017,,86,,,,0,0,,,,,0,0,0,0,0,0,0,0
48362,Children 1-2,2018,2018,,86,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2019,2019,,88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children 1-2,2020,2020,,53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2010,2010,,160,,,,,,,,,,0,0,0,0,0,0,0,0
48362,Children < 6,2011,2011,1141,160,0.14,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2012,2012,1147,100,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2013,2013,1181,117,0.099,,,0,0,,,,,0,0,0,0,0,0,0,0
48362,Children < 6,2014,2014,1205,122,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2015,2015,1191,126,0.106,,,,,,,,,0,0,0,0,0,0,0,0
48362,Children < 6,2016,2016,1058,142,0.134,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2017,2017,887,148,0.167,,,0,0,,,,,0,0,0,0,0,0,0,0
48362,Children < 6,2018,2018,887,145,0.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2019,2019,942,144,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48362,Children < 6,2020,2020,,94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2010,2010,,9,,,,0,0,,,,,0,0,0,0,,,0,0
48363,Children 1-2,2011,2011,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2012,2012,,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2013,2013,,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2014,2014,,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2015,2015,,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2016,2016,,34,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2017,2017,,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2018,2018,,27,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2019,2019,,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children 1-2,2020,2020,,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2010,2010,,25,,,,0,0,,,,,0,0,0,0,,,0,0
48363,Children < 6,2011,2011,167,26,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2012,2012,193,23,0.119,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2013,2013,229,36,0.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2014,2014,319,41,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2015,2015,387,30,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2016,2016,401,48,0.12,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2017,2017,392,46,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2018,2018,392,62,0.158,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2019,2019,562,72,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48363,Children < 6,2020,2020,,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48365,Children < 6,2016,2016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48366,Children < 6,2011,2011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48366,Children < 6,2012,2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2010,2010,,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2011,2011,,25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2012,2012,,17,,,,0,0,,,,,0,0,0,0,0,0,0,0
48367,Children 1-2,2013,2013,,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2014,2014,,18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2015,2015,,16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2016,2016,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2017,2017,,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2018,2018,,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2019,2019,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children 1-2,2020,2020,,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2010,2010,,43,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2011,2011,181,41,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2012,2012,170,28,0.165,,,,,,,,,0,0,0,0,0,0,0,0
48367,Children < 6,2013,2013,179,30,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2014,2014,220,32,0.145,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2015,2015,215,22,0.102,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2016,2016,206,23,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2017,2017,230,31,0.135,,,,,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2018,2018,230,35,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48367,Children < 6,2019,2019,206,40,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
