,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
1127,2017/5/10,31.0, ,46.0, , , 1,2017,May,10,89.0,pm25
1128,2017/5/11,44.0, ,39.0, , , 1,2017,May,11,115.0,pm25
1129,2017/5/12,27.0, ,41.0, , , 1,2017,May,12,79.0,pm25
1130,2017/5/13,28.0, ,42.0, , 2, 1,2017,May,13,82.0,pm25
1131,2017/5/14,43.0, ,32.0, , , 1,2017,May,14,113.0,pm25
1132,2017/5/15,32.0, ,38.0, , , 1,2017,May,15,92.0,pm25
1133,2017/5/16,29.0, ,47.0, , , 1,2017,May,16,84.0,pm25
1134,2017/5/17,45.0, ,44.0, , , 1,2017,May,17,117.0,pm25
1135,2017/5/18,48.0, ,38.0, , , 1,2017,May,18,121.0,pm25
1136,2017/5/19,31.0, ,34.0, , , 1,2017,May,19,89.0,pm25
1137,2017/5/2,16.0, ,28.0, , , 1,2017,May,2,52.0,pm25
1138,2017/5/20,18.0, ,28.0, , , ,2017,May,20,57.0,pm25
1139,2017/5/21,28.0, ,29.0, , , 1,2017,May,21,82.0,pm25
1140,2017/5/22,24.0, ,41.0, , , 1,2017,May,22,72.0,pm25
1141,2017/5/23,21.0, ,32.0, , , 1,2017,May,23,65.0,pm25
1142,2017/5/24,26.0, ,35.0, , , 2,2017,May,24,77.0,pm25
1143,2017/5/25,35.0, ,31.0, , , 2,2017,May,25,99.0,pm25
1144,2017/5/26,33.0, ,33.0, , , 1,2017,May,26,94.0,pm25
1145,2017/5/27,29.0, ,41.0, , , 2,2017,May,27,84.0,pm25
1146,2017/5/28,35.0, ,42.0, , , 2,2017,May,28,99.0,pm25
1147,2017/5/29,48.0, ,38.0, , , 1,2017,May,29,121.0,pm25
1148,2017/5/3,17.0, ,33.0, , , 1,2017,May,3,55.0,pm25
1149,2017/5/30,29.0, ,34.0, , , 1,2017,May,30,84.0,pm25
1150,2017/5/31,20.0, ,45.0, , , 1,2017,May,31,62.0,pm25
1151,2017/5/4,28.0, ,37.0, , 1, 1,2017,May,4,82.0,pm25
1152,2017/5/5,27.0, ,34.0, , , 1,2017,May,5,79.0,pm25
1153,2017/5/6,22.0, ,31.0, , , 1,2017,May,6,67.0,pm25
1154,2017/5/7,21.0, ,36.0, , 2, 1,2017,May,7,65.0,pm25
1155,2017/5/8,20.0, ,36.0, , , 1,2017,May,8,62.0,pm25
1156,2017/5/9,28.0, ,42.0, , 1, 1,2017,May,9,82.0,pm25
1157,2017/6/1,23.0, ,33.0, , , 1,2017,June,1,70.0,pm25
1158,2017/6/10,42.0, ,56.0, , , 1,2017,June,10,112.0,pm25
1159,2017/6/11,45.0, ,50.0, , , 1,2017,June,11,117.0,pm25
1160,2017/6/12,53.0, ,50.0, , , 1,2017,June,12,130.0,pm25
1161,2017/6/13,52.0, ,47.0, , , 1,2017,June,13,128.0,pm25
1162,2017/6/14,41.0, ,45.0, , , 1,2017,June,14,110.0,pm25
1163,2017/6/15,37.0, ,50.0, , 2, 1,2017,June,15,103.0,pm25
1164,2017/6/16,30.0, ,51.0, , 1, 1,2017,June,16,87.0,pm25
1165,2017/6/17,33.0, ,51.0, , , 1,2017,June,17,94.0,pm25
1166,2017/6/18,40.0, ,33.0, , 1, 1,2017,June,18,108.0,pm25
1167,2017/6/19,18.0, ,26.0, , 1, 1,2017,June,19,57.0,pm25
1168,2017/6/2,23.0, ,45.0, , 2, 2,2017,June,2,70.0,pm25
1169,2017/6/20,19.0, ,32.0, , , 1,2017,June,20,60.0,pm25
1170,2017/6/21,17.0, ,34.0, , , 1,2017,June,21,55.0,pm25
1171,2017/6/22,29.0, ,41.0, , , 1,2017,June,22,84.0,pm25
1172,2017/6/23,41.0, ,39.0, , , 1,2017,June,23,110.0,pm25
1173,2017/6/24,20.0, ,26.0, , 1, 1,2017,June,24,62.0,pm25
1174,2017/6/25,24.0, ,24.0, , 2, ,2017,June,25,72.0,pm25
1175,2017/6/26,19.0, ,21.0, , 2, ,2017,June,26,60.0,pm25
1176,2017/6/27,15.0, ,25.0, , , 1,2017,June,27,49.0,pm25
1177,2017/6/28,20.0, ,37.0, , , 1,2017,June,28,62.0,pm25
1178,2017/6/29,31.0, ,50.0, , , 1,2017,June,29,89.0,pm25
1179,2017/6/3,39.0, ,50.0, , , 3,2017,June,3,107.0,pm25
1180,2017/6/30,35.0, ,42.0, , , 1,2017,June,30,99.0,pm25
1181,2017/6/4,53.0, ,52.0, , 1, 1,2017,June,4,130.0,pm25
1182,2017/6/5,39.0, ,30.0, , , 2,2017,June,5,107.0,pm25
1183,2017/6/6,29.0, ,28.0, , , 1,2017,June,6,84.0,pm25
1184,2017/6/7,20.0, ,33.0, , , 1,2017,June,7,62.0,pm25
1185,2017/6/8,22.0, ,39.0, , , 1,2017,June,8,67.0,pm25
1186,2017/6/9,29.0, ,56.0, , 1, 1,2017,June,9,84.0,pm25
1187,2017/7/1,36.0, ,32.0, , 1, 1,2017,July,1,102.0,pm25
1188,2017/7/10,32.0, ,34.0, , , 1,2017,July,10,92.0,pm25
1189,2017/7/11,31.0, ,51.0, , 2, 2,2017,July,11,89.0,pm25
1190,2017/7/12,33.0, ,38.0, , 1, 1,2017,July,12,94.0,pm25
1191,2017/7/13,34.0, ,32.0, , , 1,2017,July,13,97.0,pm25
1192,2017/7/14,37.0, ,18.0, , , 1,2017,July,14,103.0,pm25
1193,2017/7/15,18.0, ,28.0, , 1, 1,2017,July,15,57.0,pm25
1194,2017/7/16,26.0, ,28.0, , , 1,2017,July,16,77.0,pm25
1195,2017/7/17,37.0, ,33.0, , , 1,2017,July,17,103.0,pm25
1196,2017/7/18,34.0, ,45.0, , , 2,2017,July,18,97.0,pm25
1197,2017/7/19,40.0, ,42.0, , , 2,2017,July,19,108.0,pm25
1198,2017/7/2,37.0, ,30.0, , , 1,2017,July,2,103.0,pm25
1199,2017/7/20,48.0, ,42.0, , , 1,2017,July,20,121.0,pm25
1200,2017/7/21,32.0, ,50.0, , , 2,2017,July,21,92.0,pm25
1201,2017/7/22,41.0, ,32.0, , , 1,2017,July,22,110.0,pm25
1202,2017/7/23,39.0, ,35.0, , , 1,2017,July,23,107.0,pm25
1203,2017/7/24,32.0, ,23.0, , , 1,2017,July,24,92.0,pm25
1204,2017/7/25,25.0, ,36.0, , , 1,2017,July,25,75.0,pm25
1205,2017/7/26,27.0, ,41.0, , , 1,2017,July,26,79.0,pm25
1206,2017/7/27,39.0, ,32.0, , , 2,2017,July,27,107.0,pm25
1207,2017/7/28,39.0, ,22.0, , , 1,2017,July,28,107.0,pm25
1208,2017/7/29,24.0, ,23.0, , , 2,2017,July,29,72.0,pm25
1209,2017/7/3,36.0, ,28.0, , , 1,2017,July,3,102.0,pm25
1210,2017/7/30,28.0, ,27.0, , , 1,2017,July,30,82.0,pm25
1211,2017/7/31,39.0, ,38.0, , 1, 2,2017,July,31,107.0,pm25
1212,2017/7/4,31.0, ,32.0, , 2, 1,2017,July,4,89.0,pm25
1213,2017/7/5,39.0, ,50.0, , 1, 1,2017,July,5,107.0,pm25
1214,2017/7/6,49.0, ,54.0, , 1, 2,2017,July,6,123.0,pm25
1215,2017/7/7,52.0, ,42.0, , 1, 1,2017,July,7,128.0,pm25
1216,2017/7/8,27.0, ,22.0, , , 1,2017,July,8,79.0,pm25
1217,2017/7/9,21.0, ,36.0, , , 1,2017,July,9,65.0,pm25
1218,2017/8/1,58.0, ,47.0, , 1, 2,2017,August,1,138.0,pm25
1219,2017/8/10,39.0, ,44.0, , , 2,2017,August,10,107.0,pm25
1220,2017/8/11,46.0, ,33.0, , 1, 1,2017,August,11,118.0,pm25
1221,2017/8/12,31.0, ,24.0, , , 1,2017,August,12,89.0,pm25
1222,2017/8/13,25.0, ,31.0, , 5, 1,2017,August,13,75.0,pm25
1223,2017/8/14,32.0, ,37.0, , 1, 2,2017,August,14,92.0,pm25
1224,2017/8/15,38.0, ,38.0, , 1, 2,2017,August,15,105.0,pm25
1225,2017/8/16,39.0, ,47.0, , , 1,2017,August,16,107.0,pm25
1226,2017/8/17,42.0, ,30.0, , , 1,2017,August,17,112.0,pm25
1227,2017/8/18,35.0, ,25.0, , , 1,2017,August,18,99.0,pm25
1228,2017/8/19,20.0, ,29.0, , , 2,2017,August,19,62.0,pm25
1229,2017/8/2,54.0, ,40.0, , , 1,2017,August,2,131.0,pm25
1230,2017/8/20,41.0, ,42.0, , , 3,2017,August,20,110.0,pm25
1231,2017/8/21,56.0, ,39.0, , , 3,2017,August,21,135.0,pm25
1232,2017/8/22,55.0, ,28.0, , , 1,2017,August,22,133.0,pm25
1233,2017/8/23,24.0, ,20.0, , , 1,2017,August,23,72.0,pm25
1234,2017/8/24,24.0, ,21.0, , , 2,2017,August,24,72.0,pm25
1235,2017/8/25,25.0, ,30.0, , , 2,2017,August,25,75.0,pm25
1236,2017/8/26,29.0, ,37.0, , , 2,2017,August,26,84.0,pm25
1237,2017/8/27,40.0, ,34.0, , , 1,2017,August,27,108.0,pm25
1238,2017/8/28,40.0, ,28.0, , , 2,2017,August,28,108.0,pm25
1239,2017/8/29,48.0, ,38.0, , , 2,2017,August,29,121.0,pm25
1240,2017/8/3,49.0, ,34.0, , , 1,2017,August,3,123.0,pm25
1241,2017/8/30,46.0, ,39.0, , , 2,2017,August,30,118.0,pm25
1242,2017/8/31,51.0, ,22.0, , , 2,2017,August,31,126.0,pm25
1243,2017/8/4,38.0, ,22.0, , , 1,2017,August,4,105.0,pm25
1244,2017/8/5,17.0, ,22.0, , , 1,2017,August,5,55.0,pm25
1245,2017/8/6,29.0, ,31.0, , 1, 2,2017,August,6,84.0,pm25
1246,2017/8/7,43.0, ,25.0, , , 2,2017,August,7,113.0,pm25
1247,2017/8/8,36.0, ,29.0, , 1, 2,2017,August,8,102.0,pm25
1248,2017/8/9,39.0, ,34.0, , 1, 2,2017,August,9,107.0,pm25
1249,2017/9/1,44.0, ,24.0, , , 1,2017,September,1,115.0,pm25
1250,2017/9/10,, ,14.0, , , 2,2017,September,10,11.864406779661017,o3
1251,2017/9/11,36.0, ,30.0, , , 2,2017,September,11,102.0,pm25
1252,2017/9/12,34.0, ,37.0, , 13, 3,2017,September,12,97.0,pm25
1253,2017/9/13,35.0, ,33.0, , 1, 3,2017,September,13,99.0,pm25
1254,2017/9/14,44.0, ,29.0, , 3, 3,2017,September,14,115.0,pm25
1255,2017/9/15,37.0, ,37.0, , , 3,2017,September,15,103.0,pm25
1256,2017/9/16,38.0, ,41.0, , , 2,2017,September,16,105.0,pm25
1257,2017/9/17,47.0, ,43.0, , 3, 2,2017,September,17,120.0,pm25
1258,2017/9/18,55.0, ,29.0, , , 2,2017,September,18,133.0,pm25
1259,2017/9/19,28.0, ,24.0, , , 1,2017,September,19,82.0,pm25
1260,2017/9/2,21.0, ,36.0, , , 1,2017,September,2,65.0,pm25
1261,2017/9/20,28.0, ,40.0, , , 2,2017,September,20,82.0,pm25
1262,2017/9/21,41.0, ,44.0, , , 2,2017,September,21,110.0,pm25
1263,2017/9/22,53.0, ,41.0, , 1, 2,2017,September,22,130.0,pm25
1264,2017/9/23,52.0, ,47.0, , , 3,2017,September,23,128.0,pm25
1265,2017/9/24,54.0, ,44.0, , , 2,2017,September,24,131.0,pm25
1266,2017/9/25,44.0, ,46.0, , 1, 3,2017,September,25,115.0,pm25
1267,2017/9/26,47.0, ,49.0, , , 4,2017,September,26,120.0,pm25
1268,2017/9/27,53.0, ,19.0, , , 1,2017,September,27,130.0,pm25
1269,2017/9/28,17.0, ,25.0, , , 1,2017,September,28,55.0,pm25
1270,2017/9/29,25.0, ,21.0, , , 1,2017,September,29,75.0,pm25
1271,2017/9/3,25.0, ,29.0, , , 1,2017,September,3,75.0,pm25
1272,2017/9/30,24.0, ,26.0, , , 1,2017,September,30,72.0,pm25
1273,2017/9/4,40.0, ,32.0, , , 2,2017,September,4,108.0,pm25
1274,2017/9/5,51.0, ,24.0, , , 2,2017,September,5,126.0,pm25
1275,2017/9/6,39.0, ,, , , ,2017,September,6,,pm25
1276,2018/1/1,36.0, ,27.0, , , 1,2018,January,1,102.0,pm25
1277,2018/1/10,48.0, ,8.0, , , 3,2018,January,10,121.0,pm25
1278,2018/1/11,35.0, ,15.0, , , 2,2018,January,11,99.0,pm25
1279,2018/1/12,22.0, ,28.0, , , 1,2018,January,12,67.0,pm25
1280,2018/1/13,20.0, ,27.0, , , 1,2018,January,13,62.0,pm25
1281,2018/1/14,23.0, ,25.0, , , 2,2018,January,14,70.0,pm25
1282,2018/1/15,27.0, ,22.0, , , 2,2018,January,15,79.0,pm25
1283,2018/1/16,39.0, ,12.0, , , 3,2018,January,16,107.0,pm25
1284,2018/1/17,51.0, ,25.0, , , 2,2018,January,17,126.0,pm25
1285,2018/1/18,36.0, ,21.0, , , 2,2018,January,18,102.0,pm25
1286,2018/1/19,41.0, ,25.0, , 1, 2,2018,January,19,110.0,pm25
1287,2018/1/2,21.0, ,26.0, , , 1,2018,January,2,65.0,pm25
1288,2018/1/20,44.0, ,19.0, , , 3,2018,January,20,115.0,pm25
1289,2018/1/21,49.0, ,6.0, , , 4,2018,January,21,123.0,pm25
1290,2018/1/22,60.0, ,7.0, , , 4,2018,January,22,141.0,pm25
1291,2018/1/23,22.0, ,28.0, , , 1,2018,January,23,67.0,pm25
1292,2018/1/24,23.0, ,27.0, , , 1,2018,January,24,70.0,pm25
1293,2018/1/25,23.0, ,20.0, , , 2,2018,January,25,70.0,pm25
1294,2018/1/26,37.0, ,30.0, , , 2,2018,January,26,103.0,pm25
1295,2018/1/27,35.0, ,30.0, , , 1,2018,January,27,99.0,pm25
1296,2018/1/28,43.0, ,19.0, , , 2,2018,January,28,113.0,pm25
1297,2018/1/29,40.0, ,28.0, , , 1,2018,January,29,108.0,pm25
1298,2018/1/3,21.0, ,20.0, , , 2,2018,January,3,65.0,pm25
1299,2018/1/30,32.0, ,25.0, , , 1,2018,January,30,92.0,pm25
1300,2018/1/31,24.0, ,17.0, , , 2,2018,January,31,72.0,pm25
1301,2018/1/4,33.0, ,24.0, , , 2,2018,January,4,94.0,pm25
1302,2018/1/5,23.0, ,20.0, , , 4,2018,January,5,70.0,pm25
1303,2018/1/6,45.0, ,23.0, , , 3,2018,January,6,117.0,pm25
1304,2018/1/7,38.0, ,21.0, , , 2,2018,January,7,105.0,pm25
1305,2018/1/8,36.0, ,18.0, , , 2,2018,January,8,102.0,pm25
1306,2018/1/9,44.0, ,11.0, , , 5,2018,January,9,115.0,pm25
1307,2018/10/1,14.0, ,16.0, , , 1,2018,October,1,45.0,pm25
1308,2018/10/10,42.0, ,18.0, , , 1,2018,October,10,112.0,pm25
1309,2018/10/11,20.0, ,20.0, , , 1,2018,October,11,62.0,pm25
1310,2018/10/12,10.0, ,23.0, , , 1,2018,October,12,32.0,pm25
1311,2018/10/13,9.0, ,27.0, , , 1,2018,October,13,29.0,pm25
1312,2018/10/14,19.0, ,27.0, , , 1,2018,October,14,60.0,pm25
1313,2018/10/15,26.0, ,19.0, , , 1,2018,October,15,77.0,pm25
1314,2018/10/16,19.0, ,24.0, , 1, 1,2018,October,16,60.0,pm25
1315,2018/10/17,7.0, ,22.0, , , 1,2018,October,17,23.0,pm25
1316,2018/10/18,15.0, ,24.0, , 1, 3,2018,October,18,49.0,pm25
1317,2018/10/19,20.0, ,19.0, , 2, 2,2018,October,19,62.0,pm25
1318,2018/10/2,11.0, ,12.0, , 1, 2,2018,October,2,36.0,pm25
1319,2018/10/20,20.0, ,21.0, , , 1,2018,October,20,62.0,pm25
1320,2018/10/21,18.0, ,21.0, , , 1,2018,October,21,57.0,pm25
1321,2018/10/22,11.0, ,16.0, , 1, 2,2018,October,22,36.0,pm25
1322,2018/10/23,18.0, ,16.0, , , 2,2018,October,23,57.0,pm25
1323,2018/10/24,17.0, ,16.0, , 1, 3,2018,October,24,55.0,pm25
1324,2018/10/25,20.0, ,14.0, , 1, 5,2018,October,25,62.0,pm25
1325,2018/10/26,26.0, ,17.0, , 1, 2,2018,October,26,77.0,pm25
1326,2018/10/27,27.0, ,16.0, , , 2,2018,October,27,79.0,pm25
1327,2018/10/28,22.0, ,17.0, , , 1,2018,October,28,67.0,pm25
1328,2018/10/29,17.0, ,15.0, , , 2,2018,October,29,55.0,pm25
1329,2018/10/3,12.0, ,26.0, , , 1,2018,October,3,39.0,pm25
1330,2018/10/30,21.0, ,18.0, , , 2,2018,October,30,65.0,pm25
1331,2018/10/31,28.0, ,19.0, , , 1,2018,October,31,82.0,pm25
1332,2018/10/4,23.0, ,19.0, , , 1,2018,October,4,70.0,pm25
1333,2018/10/5,19.0, ,16.0, , , 1,2018,October,5,60.0,pm25
1334,2018/10/6,16.0, ,11.0, , , 1,2018,October,6,52.0,pm25
1335,2018/10/7,18.0, ,11.0, , , 1,2018,October,7,57.0,pm25
1336,2018/10/8,15.0, ,25.0, , 1, 2,2018,October,8,49.0,pm25
1337,2018/10/9,40.0, ,26.0, , 1, 2,2018,October,9,108.0,pm25
1338,2018/11/1,31.0, ,14.0, , 2, 2,2018,November,1,89.0,pm25
1339,2018/11/10,33.0, ,20.0, , , 1,2018,November,10,94.0,pm25
1340,2018/11/11,23.0, ,15.0, , 1, 1,2018,November,11,70.0,pm25
1341,2018/11/12,33.0, ,15.0, , , 2,2018,November,12,94.0,pm25
1342,2018/11/13,45.0, ,23.0, , , 1,2018,November,13,117.0,pm25
1343,2018/11/14,24.0, ,23.0, , , 1,2018,November,14,72.0,pm25
1344,2018/11/15,27.0, ,13.0, , , 2,2018,November,15,79.0,pm25
1345,2018/11/16,33.0, ,16.0, , , 1,2018,November,16,94.0,pm25
1346,2018/11/17,36.0, ,17.0, , , 1,2018,November,17,102.0,pm25
1347,2018/11/18,24.0, ,18.0, , , 2,2018,November,18,72.0,pm25
1348,2018/11/19,29.0, ,16.0, , , 2,2018,November,19,84.0,pm25
1349,2018/11/2,23.0, ,13.0, , 1, 2,2018,November,2,70.0,pm25
1350,2018/11/20,38.0, ,20.0, , , 1,2018,November,20,105.0,pm25
1351,2018/11/21,23.0, ,22.0, , , 1,2018,November,21,70.0,pm25
1352,2018/11/22,29.0, ,22.0, , , 1,2018,November,22,84.0,pm25
1353,2018/11/23,18.0, ,18.0, , , 1,2018,November,23,57.0,pm25
1354,2018/11/24,37.0, ,15.0, , , 1,2018,November,24,103.0,pm25
1355,2018/11/25,28.0, ,12.0, , , 1,2018,November,25,82.0,pm25
1356,2018/11/26,17.0, ,20.0, , , 1,2018,November,26,55.0,pm25
1357,2018/11/27,16.0, ,19.0, , , 1,2018,November,27,52.0,pm25
1358,2018/11/28,20.0, ,17.0, , , 1,2018,November,28,62.0,pm25
1359,2018/11/29,28.0, ,10.0, , , 2,2018,November,29,82.0,pm25
1360,2018/11/3,20.0, ,21.0, , , 1,2018,November,3,62.0,pm25
1361,2018/11/30,42.0, ,7.0, , , 3,2018,November,30,112.0,pm25
1362,2018/11/4,29.0, ,20.0, , , 1,2018,November,4,84.0,pm25
1363,2018/11/5,27.0, ,15.0, , 2, 2,2018,November,5,79.0,pm25
1364,2018/11/6,24.0, ,14.0, , , 1,2018,November,6,72.0,pm25
1365,2018/11/7,21.0, ,13.0, , , 1,2018,November,7,65.0,pm25
1366,2018/11/8,20.0, ,15.0, , , 1,2018,November,8,62.0,pm25
1367,2018/11/9,32.0, ,22.0, , , 1,2018,November,9,92.0,pm25
1368,2018/12/1,52.0, ,14.0, , , 2,2018,December,1,128.0,pm25
1369,2018/12/10,51.0, ,17.0, , 1, 2,2018,December,10,126.0,pm25
1370,2018/12/11,43.0, ,22.0, , , 1,2018,December,11,113.0,pm25
1371,2018/12/12,42.0, ,17.0, , , ,2018,December,12,112.0,pm25
1372,2018/12/13,44.0, ,11.0, , , 2,2018,December,13,115.0,pm25
1373,2018/12/14,52.0, ,15.0, , , ,2018,December,14,128.0,pm25
1374,2018/12/15,44.0, ,14.0, , , ,2018,December,15,115.0,pm25
1375,2018/12/16,36.0, ,11.0, , , ,2018,December,16,102.0,pm25
1376,2018/12/17,36.0, ,20.0, , , 1,2018,December,17,102.0,pm25
1377,2018/12/18,20.0, ,15.0, , 1, 4,2018,December,18,62.0,pm25
1378,2018/12/19,46.0, ,8.0, , 1, 3,2018,December,19,118.0,pm25
1379,2018/12/2,40.0, ,11.0, , , 2,2018,December,2,108.0,pm25
1380,2018/12/20,35.0, ,9.0, , , 3,2018,December,20,99.0,pm25
1381,2018/12/21,43.0, ,18.0, , , 3,2018,December,21,113.0,pm25
1382,2018/12/22,20.0, ,21.0, , , 3,2018,December,22,62.0,pm25
1383,2018/12/23,25.0, ,15.0, , , 5,2018,December,23,75.0,pm25
1384,2018/12/24,27.0, ,15.0, , , 1,2018,December,24,79.0,pm25
1385,2018/12/25,24.0, ,11.0, , , 1,2018,December,25,72.0,pm25
1386,2018/12/26,36.0, ,8.0, , , 3,2018,December,26,102.0,pm25
1387,2018/12/27,56.0, ,17.0, , , 2,2018,December,27,135.0,pm25
1388,2018/12/28,31.0, ,21.0, , , 1,2018,December,28,89.0,pm25
1389,2018/12/29,14.0, ,23.0, , , 2,2018,December,29,45.0,pm25
1390,2018/12/3,15.0, ,24.0, , , 1,2018,December,3,49.0,pm25
1391,2018/12/30,17.0, ,16.0, , , 2,2018,December,30,55.0,pm25
1392,2018/12/31,30.0, ,, , , ,2018,December,31,,pm25
1393,2018/12/4,19.0, ,22.0, , , 2,2018,December,4,60.0,pm25
1394,2018/12/5,21.0, ,18.0, , , 1,2018,December,5,65.0,pm25
1395,2018/12/6,30.0, ,17.0, , , 1,2018,December,6,87.0,pm25
1396,2018/12/7,43.0, ,20.0, , , 1,2018,December,7,113.0,pm25
1397,2018/12/8,31.0, ,22.0, , , 2,2018,December,8,89.0,pm25
1398,2018/12/9,40.0, ,23.0, , , 4,2018,December,9,108.0,pm25
1399,2018/2/1,30.0, ,23.0, , , 1,2018,February,1,87.0,pm25
1400,2018/2/10,45.0, ,27.0, , , 2,2018,February,10,117.0,pm25
1401,2018/2/11,32.0, ,29.0, , , 2,2018,February,11,92.0,pm25
1402,2018/2/12,34.0, ,29.0, , 1, 3,2018,February,12,97.0,pm25
1403,2018/2/13,40.0, ,28.0, , , 4,2018,February,13,108.0,pm25
1404,2018/2/14,45.0, ,27.0, , 1, 3,2018,February,14,117.0,pm25
1405,2018/2/15,51.0, ,15.0, , , 3,2018,February,15,126.0,pm25
1406,2018/2/16,44.0, ,27.0, , , 1,2018,February,16,115.0,pm25
1407,2018/2/17,35.0, ,25.0, , , 2,2018,February,17,99.0,pm25
1408,2018/2/18,35.0, ,29.0, , , 1,2018,February,18,99.0,pm25
1409,2018/2/19,35.0, ,17.0, , , 2,2018,February,19,99.0,pm25
1410,2018/2/2,33.0, ,25.0, , , 1,2018,February,2,94.0,pm25
1411,2018/2/20,27.0, ,14.0, , , 2,2018,February,20,79.0,pm25
1412,2018/2/21,30.0, ,21.0, , , 1,2018,February,21,87.0,pm25
1413,2018/2/22,28.0, ,26.0, , , 2,2018,February,22,82.0,pm25
1414,2018/2/23,23.0, ,18.0, , , 2,2018,February,23,70.0,pm25
1415,2018/2/24,26.0, ,19.0, , , 2,2018,February,24,77.0,pm25
1416,2018/2/25,26.0, ,33.0, , , 1,2018,February,25,77.0,pm25
1417,2018/2/26,25.0, ,30.0, , , 2,2018,February,26,75.0,pm25
1418,2018/2/27,29.0, ,34.0, , , 2,2018,February,27,84.0,pm25
1419,2018/2/28,31.0, ,31.0, , , 2,2018,February,28,89.0,pm25
1420,2018/2/3,21.0, ,19.0, , , 2,2018,February,3,65.0,pm25
1421,2018/2/4,27.0, ,26.0, , , 1,2018,February,4,79.0,pm25
1422,2018/2/5,26.0, ,29.0, , , 1,2018,February,5,77.0,pm25
1423,2018/2/6,25.0, ,25.0, , , 2,2018,February,6,75.0,pm25
1424,2018/2/7,34.0, ,26.0, , , 2,2018,February,7,97.0,pm25
1425,2018/2/8,36.0, ,27.0, , , 2,2018,February,8,102.0,pm25
1426,2018/2/9,35.0, ,23.0, , 4, 3,2018,February,9,99.0,pm25
1427,2018/3/1,36.0, ,29.0, , , 1,2018,March,1,102.0,pm25
1428,2018/3/10,22.0, ,32.0, , , 1,2018,March,10,67.0,pm25
1429,2018/3/11,30.0, ,33.0, , , 2,2018,March,11,87.0,pm25
1430,2018/3/12,25.0, ,31.0, , , 2,2018,March,12,75.0,pm25
1431,2018/3/13,31.0, ,29.0, , , 1,2018,March,13,89.0,pm25
1432,2018/3/14,28.0, ,33.0, , , 1,2018,March,14,82.0,pm25
1433,2018/3/15,29.0, ,33.0, , , 1,2018,March,15,84.0,pm25
1434,2018/3/16,31.0, ,31.0, , , 1,2018,March,16,89.0,pm25
1435,2018/3/17,28.0, ,35.0, , , 2,2018,March,17,82.0,pm25
1436,2018/3/18,33.0, ,37.0, , , 2,2018,March,18,94.0,pm25
1437,2018/3/19,35.0, ,33.0, , , 1,2018,March,19,99.0,pm25
1438,2018/3/2,35.0, ,31.0, , , 2,2018,March,2,99.0,pm25
1439,2018/3/20,20.0, ,29.0, , , 1,2018,March,20,62.0,pm25
1440,2018/3/21,22.0, ,32.0, , , 1,2018,March,21,67.0,pm25
1441,2018/3/22,25.0, ,35.0, , , 2,2018,March,22,75.0,pm25
1442,2018/3/23,28.0, ,33.0, , , 2,2018,March,23,82.0,pm25
1443,2018/3/24,24.0, ,33.0, , , 1,2018,March,24,72.0,pm25
1444,2018/3/25,21.0, ,35.0, , , 1,2018,March,25,65.0,pm25
1445,2018/3/26,23.0, ,37.0, , , 1,2018,March,26,70.0,pm25
1446,2018/3/27,34.0, ,23.0, , , 2,2018,March,27,97.0,pm25
1447,2018/3/28,36.0, ,28.0, , , 3,2018,March,28,102.0,pm25
1448,2018/3/29,35.0, ,28.0, , , 2,2018,March,29,99.0,pm25
1449,2018/3/3,30.0, ,33.0, , , 2,2018,March,3,87.0,pm25
1450,2018/3/30,43.0, ,35.0, , , 1,2018,March,30,113.0,pm25
1451,2018/3/31,26.0, ,31.0, , , 1,2018,March,31,77.0,pm25
1452,2018/3/4,28.0, ,31.0, , , 1,2018,March,4,82.0,pm25
1453,2018/3/5,23.0, ,30.0, , , 1,2018,March,5,70.0,pm25
1454,2018/3/6,19.0, ,25.0, , , 2,2018,March,6,60.0,pm25
1455,2018/3/7,31.0, ,27.0, , , 1,2018,March,7,89.0,pm25
1456,2018/3/8,22.0, ,28.0, , , 1,2018,March,8,67.0,pm25
1457,2018/3/9,22.0, ,29.0, , , 1,2018,March,9,67.0,pm25
1458,2018/4/1,30.0, ,35.0, , , 1,2018,April,1,87.0,pm25
1459,2018/4/10,28.0, ,40.0, , , 2,2018,April,10,82.0,pm25
1460,2018/4/11,30.0, ,34.0, , , 1,2018,April,11,87.0,pm25
1461,2018/4/12,32.0, ,31.0, , , 2,2018,April,12,92.0,pm25
1462,2018/4/13,39.0, ,32.0, , , 2,2018,April,13,107.0,pm25
1463,2018/4/14,21.0, ,36.0, , , 1,2018,April,14,65.0,pm25
1464,2018/4/15,12.0, ,35.0, , , 1,2018,April,15,39.0,pm25
1465,2018/4/16,18.0, ,27.0, , , 1,2018,April,16,57.0,pm25
1466,2018/4/17,17.0, ,31.0, , , 1,2018,April,17,55.0,pm25
1467,2018/4/18,18.0, ,33.0, , , 2,2018,April,18,57.0,pm25
1468,2018/4/19,20.0, ,37.0, , , 2,2018,April,19,62.0,pm25
1469,2018/4/2,31.0, ,34.0, , , 2,2018,April,2,89.0,pm25
1470,2018/4/20,30.0, ,38.0, , , 3,2018,April,20,87.0,pm25
1471,2018/4/21,29.0, ,40.0, , , 3,2018,April,21,84.0,pm25
1472,2018/4/22,39.0, ,46.0, , , 3,2018,April,22,107.0,pm25
