,date, pm25, pm10, o3, no2, so2, co,Year,Month,Day,AQI,Type
1779,2019/2/24,38.0,,, , ,,2019,2,24,38.0,pm25
1780,2019/2/25,,,29.0, , ,1.0,2019,2,25,,
1781,2019/2/26,33.0,,26.0, , ,2.0,2019,2,26,33.0,pm25
1782,2019/2/27,28.0,,24.0, , ,1.0,2019,2,27,28.0,pm25
1783,2019/2/28,28.0,,28.0, , ,1.0,2019,2,28,28.0,pm25
1784,2019/2/3,56.0,,15.0, , ,2.0,2019,2,3,56.0,pm25
1785,2019/2/4,44.0,,10.0, , 1,3.0,2019,2,4,44.0,pm25
1786,2019/2/5,37.0,,20.0, , ,2.0,2019,2,5,37.0,pm25
1787,2019/2/6,14.0,,14.0, , ,2.0,2019,2,6,14.0,pm25
1788,2019/2/7,26.0,,22.0, , ,2.0,2019,2,7,26.0,pm25
1789,2019/2/8,14.0,,28.0, , ,1.0,2019,2,8,28.0,o3
1790,2019/2/9,28.0,,27.0, , 1,2.0,2019,2,9,28.0,pm25
1791,2019/3/1,32.0,,27.0, , 1,4.0,2019,3,1,32.0,pm25
1792,2019/3/10,53.0,,40.0, , ,1.0,2019,3,10,53.0,pm25
1793,2019/3/11,32.0,,40.0, , ,1.0,2019,3,11,40.0,o3
1794,2019/3/12,36.0,,38.0, , 1,3.0,2019,3,12,38.0,o3
1795,2019/3/13,43.0,,27.0, , ,1.0,2019,3,13,43.0,pm25
1796,2019/3/14,35.0,,30.0, , ,,2019,3,14,35.0,pm25
1797,2019/3/15,34.0,,32.0, , ,,2019,3,15,34.0,pm25
1798,2019/3/16,24.0,,31.0, , ,,2019,3,16,31.0,o3
1799,2019/3/17,21.0,,32.0, , ,3.0,2019,3,17,32.0,o3
1800,2019/3/18,34.0,,34.0, , 1,3.0,2019,3,18,34.0,pm25
1801,2019/3/19,43.0,,36.0, , 1,3.0,2019,3,19,43.0,pm25
1802,2019/3/2,47.0,,36.0, , ,1.0,2019,3,2,47.0,pm25
1803,2019/3/20,39.0,,26.0, , ,2.0,2019,3,20,39.0,pm25
1804,2019/3/21,45.0,,29.0, , ,2.0,2019,3,21,45.0,pm25
1805,2019/3/22,37.0,,28.0, , ,1.0,2019,3,22,37.0,pm25
1806,2019/3/23,22.0,,35.0, , 1,1.0,2019,3,23,35.0,o3
1807,2019/3/24,25.0,,38.0, , 1,2.0,2019,3,24,38.0,o3
1808,2019/3/25,43.0,,31.0, , ,1.0,2019,3,25,43.0,pm25
1809,2019/3/26,20.0,,34.0, , 1,2.0,2019,3,26,34.0,o3
1810,2019/3/27,29.0,,37.0, , ,2.0,2019,3,27,37.0,o3
1811,2019/3/28,38.0,,33.0, , 1,1.0,2019,3,28,38.0,pm25
1812,2019/3/29,44.0,,32.0, , ,1.0,2019,3,29,44.0,pm25
1813,2019/3/3,31.0,,27.0, , ,1.0,2019,3,3,31.0,pm25
1814,2019/3/30,25.0,,34.0, , ,1.0,2019,3,30,34.0,o3
1815,2019/3/31,23.0,,33.0, , ,1.0,2019,3,31,33.0,o3
1816,2019/3/4,21.0,,30.0, , ,,2019,3,4,30.0,o3
1817,2019/3/5,29.0,,31.0, , ,1.0,2019,3,5,31.0,o3
1818,2019/3/6,29.0,,39.0, , ,1.0,2019,3,6,39.0,o3
1819,2019/3/7,27.0,,33.0, , ,2.0,2019,3,7,33.0,o3
1820,2019/3/8,32.0,,34.0, , ,4.0,2019,3,8,34.0,o3
1821,2019/3/9,39.0,,36.0, , 1,3.0,2019,3,9,39.0,pm25
1822,2019/4/1,20.0,,32.0, , 1,1.0,2019,4,1,32.0,o3
1823,2019/4/10,24.0,,26.0, , ,1.0,2019,4,10,26.0,o3
1824,2019/4/11,17.0,,27.0, , ,1.0,2019,4,11,27.0,o3
1825,2019/4/12,13.0,,31.0, , ,1.0,2019,4,12,31.0,o3
1826,2019/4/13,21.0,,34.0, , 1,1.0,2019,4,13,34.0,o3
1827,2019/4/14,15.0,,28.0, , ,1.0,2019,4,14,28.0,o3
1828,2019/4/15,10.0,,36.0, , 1,1.0,2019,4,15,36.0,o3
1829,2019/4/16,20.0,,28.0, , 1,2.0,2019,4,16,28.0,o3
1830,2019/4/17,33.0,,31.0, , ,1.0,2019,4,17,33.0,pm25
1831,2019/4/18,29.0,,28.0, , ,1.0,2019,4,18,29.0,pm25
1832,2019/4/19,26.0,,30.0, , ,1.0,2019,4,19,30.0,o3
1833,2019/4/2,28.0,,33.0, , 1,1.0,2019,4,2,33.0,o3
1834,2019/4/20,13.0,,37.0, , ,1.0,2019,4,20,37.0,o3
1835,2019/4/21,15.0,,39.0, , ,1.0,2019,4,21,39.0,o3
1836,2019/4/22,29.0,,42.0, , ,1.0,2019,4,22,42.0,o3
1837,2019/4/23,26.0,,33.0, , ,1.0,2019,4,23,33.0,o3
1838,2019/4/24,23.0,,35.0, , ,2.0,2019,4,24,35.0,o3
1839,2019/4/25,23.0,,41.0, , 1,2.0,2019,4,25,41.0,o3
1840,2019/4/26,34.0,,35.0, , ,1.0,2019,4,26,35.0,o3
1841,2019/4/27,27.0,,35.0, , ,1.0,2019,4,27,35.0,o3
1842,2019/4/28,22.0,,34.0, , ,1.0,2019,4,28,34.0,o3
1843,2019/4/29,23.0,,30.0, , ,1.0,2019,4,29,30.0,o3
1844,2019/4/3,36.0,,35.0, , 1,1.0,2019,4,3,36.0,pm25
1845,2019/4/30,28.0,,23.0, , ,1.0,2019,4,30,28.0,pm25
1846,2019/4/4,29.0,,28.0, , 1,1.0,2019,4,4,29.0,pm25
1847,2019/4/5,33.0,,23.0, , 1,1.0,2019,4,5,33.0,pm25
1848,2019/4/6,43.0,,40.0, , 1,2.0,2019,4,6,43.0,pm25
1849,2019/4/7,53.0,,37.0, , 1,1.0,2019,4,7,53.0,pm25
1850,2019/4/8,48.0,,34.0, , 1,1.0,2019,4,8,48.0,pm25
1851,2019/4/9,16.0,,33.0, , ,1.0,2019,4,9,33.0,o3
1852,2019/5/1,27.0,,29.0, , ,1.0,2019,5,1,29.0,o3
1853,2019/5/10,27.0,,29.0, , ,1.0,2019,5,10,29.0,o3
1854,2019/5/11,16.0,,31.0, , ,1.0,2019,5,11,31.0,o3
1855,2019/5/12,23.0,,32.0, , ,1.0,2019,5,12,32.0,o3
1856,2019/5/13,18.0,,24.0, , ,1.0,2019,5,13,24.0,o3
1857,2019/5/14,20.0,,36.0, , 1,1.0,2019,5,14,36.0,o3
1858,2019/5/15,25.0,,40.0, , 1,2.0,2019,5,15,40.0,o3
1859,2019/5/16,44.0,,35.0, , 1,2.0,2019,5,16,44.0,pm25
1860,2019/5/17,45.0,,14.0, , ,2.0,2019,5,17,45.0,pm25
1861,2019/5/18,55.0,,, , ,,2019,5,18,55.0,pm25
1862,2019/5/2,19.0,,21.0, , ,1.0,2019,5,2,21.0,o3
1863,2019/5/20,,,18.0, , ,1.0,2019,5,20,,
1864,2019/5/21,15.0,,28.0, , ,1.0,2019,5,21,28.0,o3
1865,2019/5/22,18.0,,40.0, , 1,1.0,2019,5,22,40.0,o3
1866,2019/5/23,32.0,,34.0, , ,1.0,2019,5,23,34.0,o3
1867,2019/5/24,28.0,,17.0, , ,2.0,2019,5,24,28.0,pm25
1868,2019/5/25,29.0,,38.0, , ,1.0,2019,5,25,38.0,o3
1869,2019/5/26,31.0,,29.0, , ,1.0,2019,5,26,31.0,pm25
1870,2019/5/27,22.0,,7.0, , ,2.0,2019,5,27,22.0,pm25
1871,2019/5/28,53.0,,21.0, , 1,1.0,2019,5,28,53.0,pm25
1872,2019/5/29,30.0,,23.0, , ,1.0,2019,5,29,30.0,pm25
1873,2019/5/3,18.0,,21.0, , ,1.0,2019,5,3,21.0,o3
1874,2019/5/30,23.0,,34.0, , 1,2.0,2019,5,30,34.0,o3
1875,2019/5/31,29.0,,54.0, , 1,2.0,2019,5,31,54.0,o3
1876,2019/5/4,15.0,,34.0, , ,2.0,2019,5,4,34.0,o3
1877,2019/5/5,26.0,,42.0, , ,2.0,2019,5,5,42.0,o3
1878,2019/5/6,43.0,,37.0, , ,1.0,2019,5,6,43.0,pm25
1879,2019/5/7,36.0,,28.0, , ,1.0,2019,5,7,36.0,pm25
1880,2019/5/8,20.0,,31.0, , ,1.0,2019,5,8,31.0,o3
1881,2019/5/9,15.0,,33.0, , ,1.0,2019,5,9,33.0,o3
1882,2019/6/1,34.0,,30.0, , ,1.0,2019,6,1,34.0,pm25
1883,2019/6/10,44.0,,22.0, , ,3.0,2019,6,10,44.0,pm25
1884,2019/6/11,17.0,,43.0, , 1,3.0,2019,6,11,43.0,o3
1885,2019/6/12,26.0,,40.0, , ,4.0,2019,6,12,40.0,o3
1886,2019/6/13,37.0,,26.0, , ,4.0,2019,6,13,37.0,pm25
1887,2019/6/14,21.0,,43.0, , ,4.0,2019,6,14,43.0,o3
1888,2019/6/15,25.0,,37.0, , ,5.0,2019,6,15,37.0,o3
1889,2019/6/16,47.0,,22.0, , ,5.0,2019,6,16,47.0,pm25
1890,2019/6/17,18.0,,23.0, , ,6.0,2019,6,17,23.0,o3
1891,2019/6/18,31.0,,43.0, , ,4.0,2019,6,18,43.0,o3
1892,2019/6/19,35.0,,32.0, , ,3.0,2019,6,19,35.0,pm25
1893,2019/6/2,51.0,,27.0, , ,1.0,2019,6,2,51.0,pm25
1894,2019/6/20,36.0,,23.0, , ,3.0,2019,6,20,36.0,pm25
1895,2019/6/21,28.0,,28.0, , ,5.0,2019,6,21,28.0,pm25
1896,2019/6/22,36.0,,27.0, , ,4.0,2019,6,22,36.0,pm25
1897,2019/6/23,21.0,,35.0, , ,4.0,2019,6,23,35.0,o3
1898,2019/6/24,29.0,,35.0, , ,5.0,2019,6,24,35.0,o3
1899,2019/6/25,23.0,,43.0, , ,6.0,2019,6,25,43.0,o3
1900,2019/6/26,29.0,,39.0, , 1,5.0,2019,6,26,39.0,o3
1901,2019/6/27,33.0,,, , 1,2.0,2019,6,27,33.0,pm25
1902,2019/6/28,44.0,,46.0, , ,3.0,2019,6,28,46.0,o3
1903,2019/6/29,46.0,,42.0, , ,4.0,2019,6,29,46.0,pm25
1904,2019/6/3,25.0,,18.0, , ,,2019,6,3,25.0,pm25
1905,2019/6/30,41.0,,39.0, , ,5.0,2019,6,30,41.0,pm25
1906,2019/6/4,13.0,,43.0, , 1,2.0,2019,6,4,43.0,o3
1907,2019/6/5,41.0,,43.0, , ,2.0,2019,6,5,43.0,o3
1908,2019/6/6,38.0,,39.0, , ,2.0,2019,6,6,39.0,o3
1909,2019/6/7,45.0,,44.0, , ,2.0,2019,6,7,45.0,pm25
1910,2019/6/8,38.0,,42.0, , 1,2.0,2019,6,8,42.0,o3
1911,2019/6/9,31.0,,27.0, , ,2.0,2019,6,9,31.0,pm25
1912,2019/7/1,41.0,,41.0, , ,5.0,2019,7,1,41.0,pm25
1913,2019/7/10,48.0,,50.0, , ,4.0,2019,7,10,50.0,o3
1914,2019/7/11,44.0,,30.0, , ,2.0,2019,7,11,44.0,pm25
1915,2019/7/12,20.0,,32.0, , 2,3.0,2019,7,12,32.0,o3
1916,2019/7/13,31.0,,38.0, , ,4.0,2019,7,13,38.0,o3
1917,2019/7/14,42.0,,29.0, , ,4.0,2019,7,14,42.0,pm25
1918,2019/7/15,27.0,,41.0, , 1,5.0,2019,7,15,41.0,o3
1919,2019/7/16,40.0,,29.0, , ,5.0,2019,7,16,40.0,pm25
1920,2019/7/17,41.0,,34.0, , ,6.0,2019,7,17,41.0,pm25
1921,2019/7/18,44.0,,38.0, , ,5.0,2019,7,18,44.0,pm25
1922,2019/7/19,37.0,,56.0, , ,3.0,2019,7,19,56.0,o3
1923,2019/7/2,35.0,,43.0, , ,6.0,2019,7,2,43.0,o3
1924,2019/7/20,52.0,,34.0, , ,3.0,2019,7,20,52.0,pm25
1925,2019/7/21,28.0,,29.0, , ,3.0,2019,7,21,29.0,o3
1926,2019/7/22,20.0,,21.0, , ,4.0,2019,7,22,21.0,o3
1927,2019/7/23,21.0,,27.0, , 1,5.0,2019,7,23,27.0,o3
1928,2019/7/24,32.0,,26.0, , ,5.0,2019,7,24,32.0,pm25
1929,2019/7/25,27.0,,42.0, , 1,6.0,2019,7,25,42.0,o3
1930,2019/7/26,44.0,,45.0, , 1,7.0,2019,7,26,45.0,o3
1931,2019/7/27,52.0,,47.0, , 1,7.0,2019,7,27,52.0,pm25
1932,2019/7/28,56.0,,56.0, , ,8.0,2019,7,28,56.0,pm25
1933,2019/7/29,54.0,,40.0, , 1,8.0,2019,7,29,54.0,pm25
1934,2019/7/3,35.0,,34.0, , ,4.0,2019,7,3,35.0,pm25
1935,2019/7/30,51.0,,32.0, , ,8.0,2019,7,30,51.0,pm25
1936,2019/7/31,23.0,,30.0, , ,5.0,2019,7,31,30.0,o3
1937,2019/7/4,30.0,,45.0, , ,2.0,2019,7,4,45.0,o3
1938,2019/7/5,48.0,,41.0, , ,3.0,2019,7,5,48.0,pm25
1939,2019/7/6,55.0,,33.0, , ,4.0,2019,7,6,55.0,pm25
1940,2019/7/7,48.0,,27.0, , ,4.0,2019,7,7,48.0,pm25
1941,2019/7/8,43.0,,30.0, , ,5.0,2019,7,8,43.0,pm25
1942,2019/7/9,30.0,,53.0, , ,6.0,2019,7,9,53.0,o3
1943,2019/8/1,16.0,,34.0, , ,2.0,2019,8,1,34.0,o3
1944,2019/8/10,25.0,,, , ,,2019,8,10,25.0,pm25
1945,2019/8/12,,,44.0, , ,8.0,2019,8,12,,
1946,2019/8/13,49.0,,27.0, , ,8.0,2019,8,13,49.0,pm25
1947,2019/8/14,30.0,,16.0, , ,8.0,2019,8,14,30.0,pm25
1948,2019/8/15,22.0,,21.0, , ,9.0,2019,8,15,22.0,pm25
1949,2019/8/16,24.0,,35.0, , ,10.0,2019,8,16,35.0,o3
1950,2019/8/17,29.0,,37.0, , 1,10.0,2019,8,17,37.0,o3
1951,2019/8/18,27.0,,36.0, , ,10.0,2019,8,18,36.0,o3
1952,2019/8/19,24.0,,34.0, , 1,11.0,2019,8,19,34.0,o3
1953,2019/8/2,25.0,,44.0, , ,3.0,2019,8,2,44.0,o3
1954,2019/8/20,26.0,,32.0, , 1,12.0,2019,8,20,32.0,o3
1955,2019/8/21,37.0,,32.0, , ,12.0,2019,8,21,37.0,pm25
1956,2019/8/22,25.0,,20.0, , 1,12.0,2019,8,22,25.0,pm25
1957,2019/8/23,18.0,,20.0, , ,12.0,2019,8,23,20.0,o3
1958,2019/8/24,18.0,,20.0, , ,12.0,2019,8,24,20.0,o3
1959,2019/8/25,19.0,,29.0, , 1,13.0,2019,8,25,29.0,o3
1960,2019/8/26,23.0,,24.0, , 2,7.0,2019,8,26,24.0,o3
1961,2019/8/27,27.0,,34.0, , ,2.0,2019,8,27,34.0,o3
1962,2019/8/28,35.0,,24.0, , 1,3.0,2019,8,28,35.0,pm25
1963,2019/8/29,45.0,,36.0, , ,4.0,2019,8,29,45.0,pm25
1964,2019/8/3,34.0,,44.0, , 2,4.0,2019,8,3,44.0,o3
1965,2019/8/30,31.0,,29.0, , ,4.0,2019,8,30,31.0,pm25
1966,2019/8/31,26.0,,25.0, , ,4.0,2019,8,31,26.0,pm25
1967,2019/8/4,42.0,,33.0, , ,4.0,2019,8,4,42.0,pm25
1968,2019/8/5,46.0,,39.0, , 1,5.0,2019,8,5,46.0,pm25
1969,2019/8/6,35.0,,42.0, , ,5.0,2019,8,6,42.0,o3
1970,2019/8/7,25.0,,33.0, , 2,6.0,2019,8,7,33.0,o3
1971,2019/8/8,32.0,,27.0, , ,6.0,2019,8,8,32.0,pm25
1972,2019/8/9,21.0,,23.0, , ,6.0,2019,8,9,23.0,o3
1973,2019/9/1,29.0,,19.0, , ,5.0,2019,9,1,29.0,pm25
1974,2019/9/10,24.0,,42.0, , ,9.0,2019,9,10,42.0,o3
1975,2019/9/11,56.0,,42.0, , ,10.0,2019,9,11,56.0,pm25
1976,2019/9/12,54.0,,17.0, , ,9.0,2019,9,12,54.0,pm25
1977,2019/9/13,17.0,,24.0, , ,6.0,2019,9,13,24.0,o3
1978,2019/9/14,22.0,,25.0, , ,2.0,2019,9,14,25.0,o3
1979,2019/9/15,22.0,,30.0, , ,3.0,2019,9,15,30.0,o3
1980,2019/9/16,35.0,,30.0, , ,4.0,2019,9,16,35.0,pm25
1981,2019/9/17,37.0,,21.0, , ,4.0,2019,9,17,37.0,pm25
1982,2019/9/18,29.0,,35.0, , ,4.0,2019,9,18,35.0,o3
1983,2019/9/19,32.0,,43.0, , ,5.0,2019,9,19,43.0,o3
1984,2019/9/2,31.0,,28.0, , ,5.0,2019,9,2,31.0,pm25
1985,2019/9/20,32.0,,46.0, , 1,7.0,2019,9,20,46.0,o3
1986,2019/9/21,57.0,,32.0, , 1,7.0,2019,9,21,57.0,pm25
1987,2019/9/22,57.0,,28.0, , ,5.0,2019,9,22,57.0,pm25
1988,2019/9/23,33.0,,22.0, , ,5.0,2019,9,23,33.0,pm25
1989,2019/9/24,19.0,,31.0, , 1,7.0,2019,9,24,31.0,o3
1990,2019/9/25,31.0,,32.0, , 1,6.0,2019,9,25,32.0,o3
1991,2019/9/26,37.0,,24.0, , ,4.0,2019,9,26,37.0,pm25
1992,2019/9/27,21.0,,21.0, , ,2.0,2019,9,27,21.0,pm25
1993,2019/9/28,31.0,,18.0, , ,3.0,2019,9,28,31.0,pm25
1994,2019/9/29,24.0,,13.0, , ,2.0,2019,9,29,24.0,pm25
1995,2019/9/3,38.0,,30.0, , ,5.0,2019,9,3,38.0,pm25
1996,2019/9/30,19.0,,27.0, , ,3.0,2019,9,30,27.0,o3
1997,2019/9/4,35.0,,18.0, , ,6.0,2019,9,4,35.0,pm25
1998,2019/9/5,22.0,,30.0, , 1,6.0,2019,9,5,30.0,o3
1999,2019/9/6,24.0,,22.0, , ,7.0,2019,9,6,24.0,pm25
2000,2019/9/7,32.0,,25.0, , 1,6.0,2019,9,7,32.0,pm25
2001,2019/9/8,21.0,,15.0, , ,7.0,2019,9,8,21.0,pm25
2002,2019/9/9,21.0,,15.0, , ,7.0,2019,9,9,21.0,pm25
2003,2020/1/1,,,24.0, , 1,3.0,2020,1,1,,
2004,2020/1/10,27.0,,, , ,6.0,2020,1,10,27.0,pm25
2005,2020/1/11,42.0,,, , ,5.0,2020,1,11,42.0,pm25
2006,2020/1/12,11.0,,, , ,5.0,2020,1,12,11.0,pm25
2007,2020/1/13,23.0,,, , ,6.0,2020,1,13,23.0,pm25
2008,2020/1/14,29.0,,10.0, , ,6.0,2020,1,14,29.0,pm25
2009,2020/1/15,34.0,,11.0, , ,5.0,2020,1,15,34.0,pm25
2010,2020/1/16,38.0,,21.0, , ,1.0,2020,1,16,38.0,pm25
2011,2020/1/17,28.0,,22.0, , ,3.0,2020,1,17,28.0,pm25
2012,2020/1/18,23.0,,21.0, , ,2.0,2020,1,18,23.0,pm25
2013,2020/1/19,14.0,,29.0, , ,2.0,2020,1,19,29.0,o3
2014,2020/1/2,26.0,,21.0, , 1,3.0,2020,1,2,26.0,pm25
2015,2020/1/20,28.0,,27.0, , ,3.0,2020,1,20,28.0,pm25
2016,2020/1/21,25.0,,28.0, , 1,5.0,2020,1,21,28.0,o3
2017,2020/1/22,31.0,,20.0, , 1,3.0,2020,1,22,31.0,pm25
2018,2020/1/23,37.0,,22.0, , 1,4.0,2020,1,23,37.0,pm25
2019,2020/1/24,38.0,,17.0, , ,4.0,2020,1,24,38.0,pm25
2020,2020/1/25,35.0,,17.0, , ,5.0,2020,1,25,35.0,pm25
2021,2020/1/26,30.0,,24.0, , ,4.0,2020,1,26,30.0,pm25
2022,2020/1/27,21.0,,28.0, , ,4.0,2020,1,27,28.0,o3
2023,2020/1/28,20.0,,24.0, , ,4.0,2020,1,28,24.0,o3
2024,2020/1/29,19.0,,22.0, , ,5.0,2020,1,29,22.0,o3
2025,2020/1/3,31.0,,19.0, , ,4.0,2020,1,3,31.0,pm25
2026,2020/1/30,26.0,,20.0, , ,5.0,2020,1,30,26.0,pm25
2027,2020/1/31,35.0,,22.0, , ,5.0,2020,1,31,35.0,pm25
2028,2020/1/4,29.0,,26.0, , ,4.0,2020,1,4,29.0,pm25
2029,2020/1/5,20.0,,24.0, , ,4.0,2020,1,5,24.0,o3
2030,2020/1/6,21.0,,24.0, , 1,4.0,2020,1,6,24.0,o3
2031,2020/1/7,23.0,,28.0, , ,5.0,2020,1,7,28.0,o3
2032,2020/1/8,24.0,,26.0, , ,4.0,2020,1,8,26.0,o3
2033,2020/1/9,24.0,,, , ,5.0,2020,1,9,24.0,pm25
2034,2020/10/1,21.0,,15.0, , ,3.0,2020,10,1,21.0,pm25
2035,2020/10/10,42.0,,28.0, , ,2.0,2020,10,10,42.0,pm25
2036,2020/10/11,53.0,,22.0, , ,2.0,2020,10,11,53.0,pm25
2037,2020/10/12,23.0,,22.0, , ,2.0,2020,10,12,23.0,pm25
2038,2020/10/13,25.0,,29.0, , ,3.0,2020,10,13,29.0,o3
2039,2020/10/14,17.0,,31.0, , ,4.0,2020,10,14,31.0,o3
2040,2020/10/15,28.0,,24.0, , ,3.0,2020,10,15,28.0,pm25
2041,2020/10/16,23.0,,22.0, , ,3.0,2020,10,16,23.0,pm25
2042,2020/10/17,27.0,,25.0, , ,3.0,2020,10,17,27.0,pm25
2043,2020/10/18,25.0,,26.0, , ,3.0,2020,10,18,26.0,o3
2044,2020/10/19,26.0,,24.0, , ,4.0,2020,10,19,26.0,pm25
2045,2020/10/2,18.0,,20.0, , ,3.0,2020,10,2,20.0,o3
2046,2020/10/20,29.0,,25.0, , ,4.0,2020,10,20,29.0,pm25
2047,2020/10/21,,,17.0, , ,4.0,2020,10,21,,
2048,2020/10/22,,,19.0, , ,6.0,2020,10,22,,
2049,2020/10/23,23.0,,17.0, , ,4.0,2020,10,23,23.0,pm25
2050,2020/10/24,,,23.0, , ,4.0,2020,10,24,,
2051,2020/10/25,,,23.0, , ,4.0,2020,10,25,,
2052,2020/10/26,,,18.0, , ,4.0,2020,10,26,,
2053,2020/10/27,,,16.0, , ,5.0,2020,10,27,,
2054,2020/10/28,,,23.0, , ,3.0,2020,10,28,,
2055,2020/10/29,,,19.0, , ,3.0,2020,10,29,,
2056,2020/10/3,16.0,,19.0, , ,5.0,2020,10,3,19.0,o3
2057,2020/10/30,16.0,,27.0, , ,,2020,10,30,27.0,o3
2058,2020/10/31,19.0,,26.0, , ,,2020,10,31,26.0,o3
2059,2020/10/4,29.0,,20.0, , ,3.0,2020,10,4,29.0,pm25
2060,2020/10/5,23.0,,26.0, , 1,5.0,2020,10,5,26.0,o3
2061,2020/10/6,25.0,,29.0, , 1,3.0,2020,10,6,29.0,o3
2062,2020/10/7,36.0,,29.0, , ,2.0,2020,10,7,36.0,pm25
2063,2020/10/8,29.0,,25.0, , ,4.0,2020,10,8,29.0,pm25
2064,2020/10/9,28.0,,43.0, , 1,2.0,2020,10,9,43.0,o3
2065,2020/11/1,37.0,,25.0, , ,,2020,11,1,37.0,pm25
2066,2020/11/10,39.0,,29.0, , ,2.0,2020,11,10,39.0,pm25
2067,2020/11/11,29.0,,25.0, , ,2.0,2020,11,11,29.0,pm25
2068,2020/11/12,20.0,,22.0, , ,4.0,2020,11,12,22.0,o3
2069,2020/11/13,52.0,,21.0, , ,3.0,2020,11,13,52.0,pm25
2070,2020/11/14,42.0,,21.0, , ,3.0,2020,11,14,42.0,pm25
2071,2020/11/15,52.0,,25.0, , ,3.0,2020,11,15,52.0,pm25
2072,2020/11/16,39.0,,24.0, , ,3.0,2020,11,16,39.0,pm25
2073,2020/11/17,23.0,,26.0, , ,3.0,2020,11,17,26.0,o3
2074,2020/11/18,19.0,,20.0, , ,4.0,2020,11,18,20.0,o3
2075,2020/11/19,34.0,,30.0, , 1,1.0,2020,11,19,34.0,pm25
2076,2020/11/2,16.0,,23.0, , ,2.0,2020,11,2,23.0,o3
2077,2020/11/20,30.0,,27.0, , 1,1.0,2020,11,20,30.0,pm25
2078,2020/11/21,45.0,,18.0, , ,4.0,2020,11,21,45.0,pm25
2079,2020/11/22,53.0,,13.0, , ,3.0,2020,11,22,53.0,pm25
2080,2020/11/23,62.0,,21.0, , ,2.0,2020,11,23,62.0,pm25
2081,2020/11/24,31.0,,14.0, , ,3.0,2020,11,24,31.0,pm25
2082,2020/11/25,48.0,,7.0, , ,3.0,2020,11,25,48.0,pm25
2083,2020/11/26,50.0,,14.0, , ,2.0,2020,11,26,50.0,pm25
2084,2020/11/27,42.0,,16.0, , ,2.0,2020,11,27,42.0,pm25
2085,2020/11/28,45.0,,22.0, , ,3.0,2020,11,28,45.0,pm25
2086,2020/11/29,34.0,,19.0, , 1,3.0,2020,11,29,34.0,pm25
2087,2020/11/3,19.0,,23.0, , 1,4.0,2020,11,3,23.0,o3
2088,2020/11/30,37.0,,24.0, , ,2.0,2020,11,30,37.0,pm25
2089,2020/11/4,45.0,,37.0, , 1,2.0,2020,11,4,45.0,pm25
2090,2020/11/5,33.0,,26.0, , 1,2.0,2020,11,5,33.0,pm25
2091,2020/11/6,50.0,,36.0, , 1,3.0,2020,11,6,50.0,pm25
2092,2020/11/7,65.0,,37.0, , 1,3.0,2020,11,7,65.0,pm25
2093,2020/11/8,65.0,,31.0, , ,4.0,2020,11,8,65.0,pm25
2094,2020/11/9,81.0,,25.0, , ,2.0,2020,11,9,81.0,pm25
2095,2020/12/1,11.0,,25.0, , ,3.0,2020,12,1,25.0,o3
2096,2020/12/10,67.0,,16.0, , 1,5.0,2020,12,10,67.0,pm25
2097,2020/12/11,67.0,,17.0, , ,4.0,2020,12,11,67.0,pm25
2098,2020/12/12,63.0,,15.0, , ,2.0,2020,12,12,63.0,pm25
2099,2020/12/13,14.0,,21.0, , ,2.0,2020,12,13,21.0,o3
2100,2020/12/14,14.0,,19.0, , ,2.0,2020,12,14,19.0,o3
2101,2020/12/15,31.0,,23.0, , ,4.0,2020,12,15,31.0,pm25
2102,2020/12/16,30.0,,21.0, , ,,2020,12,16,30.0,pm25
2103,2020/12/17,33.0,,17.0, , ,2.0,2020,12,17,33.0,pm25
2104,2020/12/18,48.0,,7.0, , 1,3.0,2020,12,18,48.0,pm25
2105,2020/12/19,61.0,,9.0, , 1,2.0,2020,12,19,61.0,pm25
2106,2020/12/2,10.0,,24.0, , 1,2.0,2020,12,2,24.0,o3
2107,2020/12/20,62.0,,19.0, , 1,1.0,2020,12,20,62.0,pm25
2108,2020/12/21,61.0,,13.0, , 1,1.0,2020,12,21,61.0,pm25
2109,2020/12/22,59.0,,18.0, , 1,1.0,2020,12,22,59.0,pm25
2110,2020/12/23,32.0,,24.0, , ,2.0,2020,12,23,32.0,pm25
2111,2020/12/24,30.0,,22.0, , 1,1.0,2020,12,24,30.0,pm25
2112,2020/12/25,20.0,,27.0, , ,1.0,2020,12,25,27.0,o3
2113,2020/12/26,12.0,,23.0, , ,1.0,2020,12,26,23.0,o3
2114,2020/12/27,26.0,,18.0, , 1,2.0,2020,12,27,26.0,pm25
2115,2020/12/28,48.0,,27.0, , ,1.0,2020,12,28,48.0,pm25
2116,2020/12/29,23.0,,25.0, , ,1.0,2020,12,29,25.0,o3
2117,2020/12/3,16.0,,20.0, , 1,1.0,2020,12,3,20.0,o3
2118,2020/12/30,37.0,,24.0, , ,1.0,2020,12,30,37.0,pm25
2119,2020/12/31,37.0,,24.0, , 1,1.0,2020,12,31,37.0,pm25
2120,2020/12/4,45.0,,18.0, , ,2.0,2020,12,4,45.0,pm25
2121,2020/12/5,44.0,,25.0, , ,2.0,2020,12,5,44.0,pm25
2122,2020/12/6,14.0,,22.0, , ,2.0,2020,12,6,22.0,o3
2123,2020/12/7,33.0,,19.0, , ,2.0,2020,12,7,33.0,pm25
2124,2020/12/8,37.0,,16.0, , ,2.0,2020,12,8,37.0,pm25
